,Unnamed: 0,Restaurant Name,Number of Stars,City,Country,Price,Cuisine_type_1,Cuisine_type_1.1
2890,2890,La Locanda del Borgo,1,Telese, Italy,$$$$,, Creative
2891,2891,Antonello Colonna Labico,1,Labico, Italy,$$$$,Classic Cuisine,
2892,2892,Stube Hermitage,1,Madonna di Campiglio, Italy,$$$$,, Creative
2893,2893,Dolomieu,1,Madonna di Campiglio, Italy,$$$,Contemporary,
2894,2894,Il Gallo Cedrone,1,Madonna di Campiglio, Italy,$$$,, Creative
2895,2895,Gabbiano 3.0,1,Marina di Grosseto, Italy,$$$$,Creative,
2896,2896,Ca' Vittoria,1,Tigliole, Italy,$$$,, Piedmontese
2897,2897,Osteria degli Assonica,1,Sorisole, Italy,$$$,, Italian Contemporary
2898,2898,Esplanade,1,Desenzano del Garda, Italy,$$$$,, Modern Cuisine
2899,2899,Don Alfonso 1890,2,Sant' Agata sui Due Golfi, Italy,$$$$,, Creative
2900,2900,Trattoria da Amerigo,1,Savigno, Italy,$$,Emilian,
2901,2901,Pascucci al Porticciolo,1,Fiumicino, Italy,$$$,Seafood,
2902,2902,Il Tino,1,Fiumicino, Italy,$$$$,Creative,
2903,2903,Linfa,1,San Gimignano, Italy,$$$$,Creative,
2904,2904,Lanterna Verde,1,Villa di Chiavenna, Italy,$$$,, Modern Cuisine
2905,2905,Harry's Piccolo,2,Trieste, Italy,$$$$,Creative,
2906,2906,Prezioso,1,Merano, Italy,$$$$,, Modern Cuisine
2907,2907,Sissi,1,Merano, Italy,$$$,Modern Cuisine,
2908,2908,La Ciau del Tornavento,1,Treiso, Italy,$$$,Modern Cuisine,
2909,2909,Signum,1,Salina, Italy,$$$$,, Contemporary
2910,2910,La Veranda del Color,1,Bardolino, Italy,$$$,, Mediterranean Cuisine
2911,2911,Arnolfo,2,Colle di Val d'Elsa, Italy,$$$$,, Creative
2912,2912,Johannesstube,1,Nova Levante, Italy,$$$,, Modern Cuisine
2913,2913,Guidoristorante,1,Serralunga d'Alba, Italy,$$$$,Piedmontese,
2914,2914,Duomo,2,Ragusa, Italy,$$$$,, Creative
2915,2915,Locanda Don Serafino,1,Ragusa, Italy,$$$$,, Modern Cuisine
2916,2916,Leon d'Oro,1,Pralboino, Italy,$$$$,, Modern Cuisine
2917,2917,Octavin,1,Arezzo, Italy,$$$$,Creative,
2918,2918,Il Pievano,1,Gaiole in Chianti, Italy,$$$,Modern Cuisine,
2919,2919,Tilia,1,Toblach, Italy,$$$,Modern Cuisine,
2920,2920,Da Candida,1,Campione d'Italia, Italy,$$$,French,
2921,2921,La Speranzina Restaurant & Relais,1,Sirmione, Italy,$$$$,, Creative
2922,2922,La Rucola 2.0,1,Sirmione, Italy,$$$$,, Creative
2923,2923,Il Papavero,1,Eboli, Italy,$$,, Campanian
2924,2924,La Pineta,1,Marina di Bibbona, Italy,$$$,Seafood,
2925,2925,Atelier,1,Domodossola, Italy,$$$,Modern Cuisine,
2926,2926,La Parolina,1,Trevinano, Italy,$$$,, Country cooking
2927,2927,La Credenza,1,San Maurizio Canavese, Italy,$$$,Creative,
2928,2928,Dolce Stil Novo alla Reggia,1,Venaria Reale, Italy,$$$,Modern Cuisine,
2929,2929,Re Santi e Leoni,1,Nola, Italy,$$$,Contemporary,
2930,2930,Rear Restaurant,1,Nola, Italy,$$$,Modern Cuisine,
2931,2931,La Madernassa,2,Guarene, Italy,$$$$,, Creative
2932,2932,Due Colombe,1,Borgonato, Italy,$$$,Modern Cuisine,
2933,2933,Pietramare Natural Food,1,Isola di Capo Rizzuto, Italy,$$$$,, Creative
2934,2934,Luigi Lepore,1,Lamezia Terme, Italy,$$$,Modern Cuisine,
2935,2935,Il Cappero,1,Isola Vulcano, Italy,$$$$,, Mediterranean Cuisine
2936,2936,Frosio,1,Almè, Italy,$$$,Modern Cuisine,
2937,2937,Il Faro di Capo d'Orso - Andrea Aprea,1,Maiori, Italy,$$$$,Creative,
2938,2938,Miramonti l'Altro,2,Concesio, Italy,$$$$,, Modern Cuisine
2939,2939,Andreina,1,Loreto, Italy,$$$,, Modern Cuisine
2940,2940,Senso Alfio Ghezzi Mart,1,Rovereto, Italy,$$$,, Creative
2941,2941,I Castagni,1,Vigevano, Italy,$$$,, Classic Cuisine
2942,2942,Il Centro,1,Priocca, Italy,$$$,Piedmontese,
2943,2943,Somu,1,Baia Sardinia, Italy,$$$$,, Modern Cuisine
2944,2944,Antica Corona Reale,2,Cervere, Italy,$$$$,Piedmontese,
2945,2945,Locanda Sant'Uffizio Enrico Bartolini,1,Cioccaro, Italy,$$$$,, Modern Cuisine
2946,2946,Fradis Minoris,1,Pula, Italy,$$$,, Modern Cuisine
2947,2947,Zum Löwen,1,Tisens, Italy,$$$,Creative,
2948,2948,Sedicesimo Secolo,1,Pudiano, Italy,$$$,, Creative
2949,2949,L'Acciuga,1,Perugia, Italy,$$$,Modern Cuisine,
2950,2950,Malga Panna,1,Moena, Italy,$$$,, Seasonal Cuisine
2951,2951,Gagini Restaurant,1,Palermo, Italy,$$$,, Creative
2952,2952,Feva,1,Castelfranco Veneto, Italy,$$$$,Creative,
2953,2953,Matteo Grandi,1,Vicenza, Italy,$$$$,, Creative
2954,2954,D'O,2,Cornaredo, Italy,$$$$,Creative,
2955,2955,21.9,1,Piobesi d'Alba, Italy,$$$,Creative,
2956,2956,La Fermata,1,Spinetta Marengo, Italy,$$$,Modern Cuisine,
2957,2957,Villa Maiella,1,Guardiagrele, Italy,$$$,, Cuisine from Abruzzo
2958,2958,Trattoria al Cacciatore - La Subida,1,Cormons, Italy,$$$,, Regional Cuisine
2959,2959,Angelo Sabatelli,1,Putignano, Italy,$$$,Modern Cuisine,
2960,2960,Materia,1,Cernobbio, Italy,$$$,Creative,
2961,2961,Impronta d'Acqua,1,Cavi di Lavagna, Italy,$$$,, Creative
2962,2962,St. George by Heinz Beck,1,Taormina, Italy,$$$$,, Creative
2963,2963,La Capinera,1,Taormina, Italy,$$$,, Creative
2964,2964,Otto Geleng,1,Taormina, Italy,$$$$,, Mediterranean Cuisine
2965,2965,Castello di Fighine,1,San Casciano dei Bagni, Italy,$$$,Contemporary,
2966,2966,Il Cantinone e Sport Hotel Alpina,1,Madesimo, Italy,$$$,Modern Cuisine,
2967,2967,San Martino,1,Treviglio, Italy,$$$$,Seafood,
2968,2968,Osteria del Povero Diavolo,1,Torriana, Italy,$$,Modern Cuisine,
2969,2969,Casa Iozzìa,1,Vitorchiano, Italy,$$$,, Modern Cuisine
2970,2970,Nove,1,Alassio, Italy,$$$$,Modern Cuisine,
2971,2971,Coria,1,Caltagirone, Italy,$$$,Modern Cuisine,
2972,2972,Shalai,1,Linguaglossa, Italy,$$$,, Modern Cuisine
2973,2973,Villa Feltrinelli,2,Gargnano, Italy,$$$$,, Creative
2974,2974,La Tortuga,1,Gargnano, Italy,$$$$,, Classic Cuisine
2975,2975,Al Gambero,1,Calvisano, Italy,$$$,, Classic Cuisine
2976,2976,Paolo e Barbara,1,San Remo, Italy,$$$,, Modern Cuisine
2977,2977,Capriccio,1,Manerba del Garda, Italy,$$$,, Modern Cuisine
2978,2978,Damiano Nigro,1,La Morra, Italy,$$$,Contemporary,
2979,2979,Massimo Camia,1,La Morra, Italy,$$$,Modern Cuisine,
2980,2980,L'Erba del Re,1,Modena, Italy,$$$,Creative,
2981,2981,Osteria Francescana,3,Modena, Italy,$$$$,Creative,
2982,2982,Bracali,2,Ghirlanda, Italy,$$$$,, Creative
2983,2983,Zur Rose,1,San Michele, Italy,$$$,, Classic Cuisine
2984,2984,Osteria Acquarol,1,San Michele, Italy,$$$,, Modern Cuisine
2985,2985,Porta di Basso,1,Peschici, Italy,$$$,, Seafood
2986,2986,Torre del Saracino,2,Vico Equense, Italy,$$$$,, Creative
2987,2987,Storie d'Amore,1,Borgoricco, Italy,$$$$,Modern Cuisine,
2988,2988,Sarri,1,Imperia, Italy,$$$,Seafood,
2989,2989,Laite,1,Sappada, Italy,$$$,, Regional Cuisine
2990,2990,Al Sorriso,1,Soriso, Italy,$$$$,, Classic Cuisine
2991,2991,La Sala dei Grappoli,1,Poggio alle Mura, Italy,$$$$,Modern Cuisine,
2992,2992,Lorelei,1,Sorrento, Italy,$$$$,Mediterranean Cuisine,
2993,2993,Il Buco,1,Sorrento, Italy,$$$$,Mediterranean Cuisine,
2994,2994,Terrazza Bosquet,1,Sorrento, Italy,$$$$,Creative,
2995,2995,Orto by Jorg Giubbani,1,Moneglia, Italy,$$$$,, Modern Cuisine
2996,2996,Glicine,1,Amalfi, Italy,$$$$,, Mediterranean Cuisine
2997,2997,La Caravella dal 1959,1,Amalfi, Italy,$$$$,, Campanian
2998,2998,Dattilo,1,Strongoli, Italy,$$$$,Creative,
2999,2999,Astra,1,Collepietra, Italy,$$$,Creative,
3000,3000,Pierino Penati,1,Vigano, Italy,$$$,Classic Cuisine,
3001,3001,Il Cascinalenuovo,1,Isola d'Asti, Italy,$$$,, Modern Cuisine
3002,3002,La Bandiera,1,Civitella Casanova, Italy,$$$,, Cuisine from Abruzzo
3003,3003,Osteria della Brughiera,1,Villa d'Almè, Italy,$$$$,Creative,
3004,3004,Ma.Ri.Na.,1,Olgiate Olona, Italy,$$$$,Seafood,
3005,3005,La Trattoria Enrico Bartolini,1,Castiglione della Pescaia, Italy,$$$$,Mediterranean Cuisine,
3006,3006,Piccolo Lago,2,Fondotoce, Italy,$$$$,Modern Cuisine,
3007,3007,Cielo,1,Ostuni, Italy,$$$,, Creative
3008,3008,Sud,1,Quarto, Italy,$$$,, Modern Cuisine
3009,3009,Inkiostro,1,Parma, Italy,$$$$,Creative,
3010,3010,Parizzi,1,Parma, Italy,$$$,Creative,
3011,3011,La Torre,1,Tavarnelle Val di Pesa, Italy,$$$$,, Creative
3012,3012,Rossellinis,1,Ravello, Italy,$$$$,Modern Cuisine,
3013,3013,Il Flauto di Pan,1,Ravello, Italy,$$$$,Creative,
3014,3014,Apostelstube,1,Brixen, Italy,$$$$,, Modern Cuisine
3015,3015,Lux Lucis,1,Forte dei Marmi, Italy,$$$$,Creative,
3016,3016,Il Parco di Villa Grey,1,Forte dei Marmi, Italy,$$$$,Modern Cuisine,
3017,3017,La Magnolia,1,Forte dei Marmi, Italy,$$$$,Modern Cuisine,
3018,3018,Lorenzo,1,Forte dei Marmi, Italy,$$$$,Seafood,
3019,3019,Bistrot,1,Forte dei Marmi, Italy,$$$$,Seafood,
3020,3020,'L Chimpl,1,VIGO DI FASSA, Italy,$$$,, Creative
3021,3021,Don Geppi,1,Sant' Agnello, Italy,$$$$,, Modern Cuisine
3022,3022,ConFusion,1,Porto Cervo, Italy,$$$$,, Creative
3023,3023,Il Piastrino,1,Pennabilli, Italy,$$$,, Modern Cuisine
3024,3024,Amistà,1,Corrubbio, Italy,$$$$,Italian Contemporary,
3025,3025,Arnaldo - Clinica Gastronomica,1,Rubiera, Italy,$$,Emilian,
3026,3026,Venissa,1,Mazzorbo, Italy,$$$$,Modern Cuisine,
3027,3027,Bros',1,Lecce, Italy,$$$$,, Creative
3028,3028,Primo Restaurant,1,Lecce, Italy,$$$$,, Mediterranean Cuisine
3029,3029,I Caffi,1,Acqui Terme, Italy,$$$,Classic Cuisine,
3030,3030,Poggio Rosso,1,Castelnuovo Berardenga, Italy,$$$$,Creative,
3031,3031,L'Asinello,1,Castelnuovo Berardenga, Italy,$$$,Modern Cuisine,
3032,3032,La Bottega del 30,1,Castelnuovo Berardenga, Italy,$$$,Tuscan,
3033,3033,Il Saraceno,1,Cavernago, Italy,$$$$,Modern Cuisine,
3034,3034,Abbruzzino,1,Catanzaro, Italy,$$$,Modern Cuisine,
3035,3035,Kitchen,1,Como, Italy,$$$,Contemporary,
3036,3036,I Tigli in Theoria,1,Como, Italy,$$$$,Modern Cuisine,
3037,3037,Aminta Resort,1,Genazzano, Italy,$$$,Creative,
3038,3038,Atman a Villa Rospigliosi,1,Lamporecchio, Italy,$$$$,Creative,
3039,3039,Zappatori,1,Pinerolo, Italy,$$$,Modern Cuisine,
3040,3040,La Cru,1,Romagnano, Italy,$$$$,, Italian Contemporary
3041,3041,Indaco,1,Lacco Ameno, Italy,$$$$,, Creative
3042,3042,La Buca,1,Cesenatico, Italy,$$$,Seafood,
3043,3043,Magnolia,2,Longiano, Italy,$$$$,, Creative
3044,3044,Vecchio Ristoro,1,Aosta, Italy,$$$$,, Modern Cuisine
3045,3045,Cannavacciuolo Countryside,1,Ticciano, Italy,$$$$,, Mediterranean Cuisine
3046,3046,Vespasia,1,Norcia, Italy,$$$$,Modern Cuisine,
3047,3047,Antica Corte Pallavicina,1,Polesine Parmense, Italy,$$$$,Country cooking,
3048,3048,Quintessenza,1,Trani, Italy,$$$,, Contemporary
3049,3049,Casa Sgarra,1,Trani, Italy,$$$,, Creative
3050,3050,Il Piccolo Principe,2,Viareggio, Italy,$$$$,Creative,
3051,3051,Lunasia,1,Viareggio, Italy,$$$$,Modern Cuisine,
3052,3052,Romano,1,Viareggio, Italy,$$$$,Seafood,
3053,3053,Le Monzù,1,Capri, Italy,$$$$,Modern Cuisine,
3054,3054,Mammà,1,Capri, Italy,$$$$,Creative,
3055,3055,Relais Blu,1,Massa Lubrense, Italy,$$$,Mediterranean Cuisine,
3056,3056,La Serra,1,Positano, Italy,$$$$,Modern Cuisine,
3057,3057,Zass,1,Positano, Italy,$$$$,Modern Cuisine,
3058,3058,Li Galli,1,Positano, Italy,$$$$,Modern Cuisine,
3059,3059,San Martino,1,Scorzè, Italy,$$$,Modern Cuisine,
3060,3060,Da Vittorio,3,Brusaporto, Italy,$$$$,Modern Cuisine,
3061,3061,La Primula,1,San Quirino, Italy,$$$,, Modern Cuisine
3062,3062,Impronte,1,Bergamo, Italy,$$$,, Modern Cuisine
3063,3063,Casual,1,Bergamo, Italy,$$$$,Creative,
3064,3064,Cannavacciuolo Cafè & Bistrot,1,Novara, Italy,$$$,Modern Cuisine,
3065,3065,Tantris,1,Novara, Italy,$$$,Creative,
3066,3066,St. Hubertus,3,San Cassiano, Italy,$$$$,, Creative
3067,3067,L'Argine a Vencò,1,Dolegna del Collio, Italy,$$$,Creative,
3068,3068,La Palta,1,Borgonovo Val Tidone, Italy,$$$,Creative,
3069,3069,Gourmetstube Einhorn,2,Mauls, Italy,$$$$,Creative,
3070,3070,Mater1apr1ma,1,Pontinia, Italy,$$$,Italian Contemporary,
3071,3071,Hyle,1,San Giovanni in Fiore, Italy,$$$,, Modern Cuisine
3072,3072,San Giorgio,1,Genoa, Italy,$$$,, Ligurian
3073,3073,The Cook,1,Genoa, Italy,$$$$,Modern Cuisine,
3074,3074,In Viaggio - Claudio Melis,1,Bolzano, Italy,$$$$,, Creative
3075,3075,SanBrite,1,Cortina d'Ampezzo, Italy,$$$$,, Alpine
3076,3076,Tivoli,1,Cortina d'Ampezzo, Italy,$$$$,, Modern Cuisine
3077,3077,Abocar Due Cucine,1,Rimini, Italy,$$$,, Modern Cuisine
3078,3078,Dolada,1,Pieve d'Alpago, Italy,$$$,, Modern Cuisine
3079,3079,Casa Vissani,1,Baschi, Italy,$$$$,Creative,
3080,3080,San Domenico,2,Imola, Italy,$$$$,Classic Cuisine,
3081,3081,Acquerello,1,Fagnano Olona, Italy,$$$$,Creative,
3082,3082,Guido,1,Rimini, Italy,$$$,, Seafood
3083,3083,Dal Corsaro,1,Cagliari, Italy,$$$$,Modern Cuisine,
3084,3084,Le Trabe,1,Paestum, Italy,$$$,Modern Cuisine,
3085,3085,Osteria Arbustico,1,Paestum, Italy,$$$,Modern Cuisine,
3086,3086,Tre Olivi,2,Paestum, Italy,$$$$,Modern Cuisine,
3087,3087,Maxi,1,Vico Equense, Italy,$$$$,Creative,
3088,3088,Antica Osteria Nonna Rosa,1,Vico Equense, Italy,$$$,Modern Cuisine,
3089,3089,Già Sotto l'Arco,1,Carovigno, Italy,$$$,Creative,
3090,3090,Contraste,1,Milan, Italy,$$$$,, Modern Cuisine
3091,3091,Joia,1,Milan, Italy,$$$$,, Vegetarian
3092,3092,L’Alchimia,1,Milan, Italy,$$$,, Modern Cuisine
3093,3093,Sadler,1,Milan, Italy,$$$$,Creative,
3094,3094,Innocenti Evasioni,1,Milan, Italy,$$$,Creative,
3095,3095,Viva Viviana Varese,1,Milan, Italy,$$$$,Creative,
3096,3096,Tano Passami l'Olio,1,Milan, Italy,$$$$,, Creative
3097,3097,AALTO,1,Milan, Italy,$$$$,, Asian Contemporary
3098,3098,Iyo,1,Milan, Italy,$$$$,, Japanese
3099,3099,Enrico Bartolini al Mudec,3,Milan, Italy,$$$$,Creative,
3100,3100,Felix Lo Basso home & restaurant,1,Milan, Italy,$$$$,Creative,
3101,3101,Berton,1,Milan, Italy,$$$$,, Creative
3102,3102,Il Luogo di Aimo e Nadia,2,Milan, Italy,$$$$,, Italian Contemporary
3103,3103,Cracco,1,Milan, Italy,$$$$,, Modern Cuisine
3104,3104,Seta by Antonio Guida,2,Milan, Italy,$$$$,, Contemporary
3105,3105,Don Alfonso 1890 San Barbato,1,Lavello, Italy,$$$,, Modern Cuisine
3106,3106,President,1,Pompei, Italy,$$$,Mediterranean Cuisine,
3107,3107,Terra,2,Sarentino, Italy,$$$$,, Creative
3108,3108,Casamatta,1,Manduria, Italy,$$$$,Modern Cuisine,
3109,3109,Veritas,1,Naples, Italy,$$$,Modern Cuisine,
3110,3110,Il Comandante,1,Naples, Italy,$$$$,, Creative
3111,3111,George Restaurant,1,Naples, Italy,$$$$,Contemporary,
3112,3112,ARIA,1,Naples, Italy,$$$$,, Contemporary
3113,3113,Palazzo Petrucci,1,Naples, Italy,$$$$,, Creative
3114,3114,Vitantonio Lombardo,1,Matera, Italy,$$$$,Creative,
3115,3115,Il Ristorante di Guido da Costigliole,1,Santo Stefano Belbo, Italy,$$$$,Piedmontese,
3116,3116,I Portici,1,Bologna, Italy,$$$$,, Creative
3117,3117,Enoteca Pinchiorri,3,Florence, Italy,$$$$,Modern Cuisine,
3118,3118,Il Palagio,1,Florence, Italy,$$$$,Modern Cuisine,
3119,3119,Gucci Osteria da Massimo Bottura,1,Florence, Italy,$$$$,Modern Cuisine,
3120,3120,Borgo San Jacopo,1,Florence, Italy,$$$$,Contemporary,
3121,3121,La Leggenda dei Frati,1,Florence, Italy,$$$$,Creative,
3122,3122,Santa Elisabetta,2,Florence, Italy,$$$$,, Creative
3123,3123,Madonnina del Pescatore,2,Marzocca, Italy,$$$$,, Creative
3124,3124,Piazza Duomo,3,Alba, Italy,$$$$,, Creative
3125,3125,Locanda del Pilone,1,Alba, Italy,$$$,Creative,
3126,3126,Uliassi,3,Senigallia, Italy,$$$$,, Creative
3127,3127,Borgo Sant'Anna,1,Monforte d'Alba, Italy,$$$,Contemporary,
3128,3128,Fre,1,Monforte d'Alba, Italy,$$$$,Creative,
3129,3129,Acqua Pazza,1,Ponza, Italy,$$$,Seafood,
3130,3130,Vescovado,1,Noli, Italy,$$$$,Modern Cuisine,
3131,3131,Moma,1,Rome, Italy,$$$,Creative,
3132,3132,Zia,1,Rome, Italy,$$$,Modern Cuisine,
3133,3133,All'Oro,1,Rome, Italy,$$$$,, Creative
3134,3134,Idylio by Apreda,1,Rome, Italy,$$$$,Italian Contemporary,
3135,3135,Acquolina,1,Rome, Italy,$$$$,, Creative
3136,3136,Il Convivio Troiani,1,Rome, Italy,$$$$,Contemporary,
3137,3137,Aroma,1,Rome, Italy,$$$$,Creative,
3138,3138,Pipero Roma,1,Rome, Italy,$$$$,, Creative
3139,3139,Glass Hostaria,1,Rome, Italy,$$$$,Creative,
3140,3140,La Terrazza,1,Rome, Italy,$$$$,, Modern Cuisine
3141,3141,Enoteca La Torre,1,Rome, Italy,$$$$,, Modern Cuisine
3142,3142,Imàgo,1,Rome, Italy,$$$$,Italian Contemporary,
3143,3143,Il Pagliaccio,2,Rome, Italy,$$$$,, Creative
3144,3144,Marco Martini Restaurant,1,Rome, Italy,$$$$,, Creative
3145,3145,Per Me Giulio Terrinoni,1,Rome, Italy,$$$,, Creative
3146,3146,La Pergola,3,Rome, Italy,$$$$,Modern Cuisine,
3147,3147,Vintage 1997,1,Turin, Italy,$$$,Modern Cuisine,
3148,3148,Casa Vicina,1,Turin, Italy,$$$$,, Italian Contemporary
3149,3149,Cannavacciuolo Bistrot,1,Turin, Italy,$$$$,Creative,
3150,3150,Spazio7,1,Turin, Italy,$$$$,Modern Cuisine,
3151,3151,Del Cambio,1,Turin, Italy,$$$$,, Piedmontese
3152,3152,Magorabin,1,Turin, Italy,$$$,, Creative
3153,3153,Condividere,1,Turin, Italy,$$$$,, Modern Cuisine
3154,3154,Piano 35,1,Turin, Italy,$$$$,, Modern Cuisine
3155,3155,Carignano,1,Turin, Italy,$$$$,Creative,
3156,3156,Unforgettable,1,Turin, Italy,$$$$,, Innovative
3157,3157,Accursio,1,Modica, Italy,$$$$,Creative,
3158,3158,Alpenroyal Gourmet,1,Selva di Val Gardena, Italy,$$$$,Creative,
3159,3159,Nostrano,1,Pesaro, Italy,$$$,, Creative
3160,3160,Zanze XVI,1,Venice, Italy,$$$$,, Creative
3161,3161,Wistèria,1,Venice, Italy,$$$$,, Contemporary
3162,3162,Glam Enrico Bartolini,2,Venice, Italy,$$$$,, Creative
3163,3163,Local,1,Venice, Italy,$$$$,Contemporary,
3164,3164,Quadri,1,Venice, Italy,$$$$,Modern Cuisine,
3165,3165,Oro Restaurant,1,Venice, Italy,$$$$,Modern Cuisine,
3166,3166,Re Maurì,1,Salerno, Italy,$$$,Creative,
3167,3167,Butterfly,1,Marlia, Italy,$$$$,Modern Cuisine,
3168,3168,Giglio,1,Lucca, Italy,$$$,Modern Cuisine,
3169,3169,12 Apostoli,1,Verona, Italy,$$$$,, Modern Cuisine
3170,3170,Casa Perbellini,2,Verona, Italy,$$$$,, Creative
3171,3171,Il Desco,1,Verona, Italy,$$$$,Italian Contemporary,
3172,3172,La Tana Gourmet,1,Asiago, Italy,$$$$,, Creative
3173,3173,Stube Gourmet,1,Asiago, Italy,$$$$,, Creative
3174,3174,El Molin,1,Cavalese, Italy,$$$$,, Creative
3175,3175,Sapio,1,Catania, Italy,$$$,Modern Cuisine,
3176,3176,Field,1,Prague, Czech Republic,$$$$,Modern Cuisine,
3177,3177,La Degustation Bohême Bourgeoise,1,Prague, Czech Republic,$$,Modern Cuisine,
3178,3178,Maison Lameloise,1,Shanghai, China Mainland,$$$$,French Contemporary,
3179,3179,Taian Table,3,Shanghai, China Mainland,$$$$,Innovative,
3180,3180,Ji Pin Court,2,Shanghai, China Mainland,$$$,Cantonese,
3181,3181,Fu 1015,1,Shanghai, China Mainland,$$$$,Shanghainese,
3182,3182,Da Vittorio,2,Shanghai, China Mainland,$$$$,Italian,
3183,3183,T'ang Court,1,Shanghai, China Mainland,$$$$,Cantonese,
3184,3184,L'Atelier de Joël Robuchon,2,Shanghai, China Mainland,$$$$,French Contemporary,
3185,3185,Shang-High Cuisine,1,Shanghai, China Mainland,$$$,Shanghainese,
3186,3186,Lao Zheng Xing (Huangpu),1,Shanghai, China Mainland,$$,Shanghainese,
3187,3187,Oriental Sense & Palate,1,Shanghai, China Mainland,$$$$,Chao Zhou,
3188,3188,Moose (Changning),1,Shanghai, China Mainland,$$$,Huaiyang,
3189,3189,Yi Long Court,1,Shanghai, China Mainland,$$$$,Cantonese,
3190,3190,8 ½ Otto e Mezzo Bombana,2,Shanghai, China Mainland,$$$$,Italian,
3191,3191,Imperial Treasure Fine Chinese Cuisine (Huangpu),2,Shanghai, China Mainland,$$$,Cantonese,
3192,3192,Jin Xuan,1,Shanghai, China Mainland,$$$$,Cantonese,
3193,3193,Yu Zhi Lan,1,Shanghai, China Mainland,$$$$,Sichuan,
3194,3194,Obscura,1,Shanghai, China Mainland,$$$$,Innovative,
3195,3195,Canton 8 (Runan Street),2,Shanghai, China Mainland,$$,Cantonese,
3196,3196,Seventh Son,1,Shanghai, China Mainland,$$$,Cantonese,
3197,3197,Tea Culture (East Beijing Road),1,Shanghai, China Mainland,$$$,Huaiyang,
3198,3198,Moose (Pudong),1,Shanghai, China Mainland,$$$,Huaiyang,
3199,3199,Sir Elly's,1,Shanghai, China Mainland,$$$$,European Contemporary,
3200,3200,Meet the Bund,1,Shanghai, China Mainland,$$$,Fujian,
3201,3201,Ming Court,1,Shanghai, China Mainland,$$$,Cantonese,
3202,3202,Phénix,1,Shanghai, China Mainland,$$$$,French,
3203,3203,Fu He Hui,1,Shanghai, China Mainland,$$$$,Vegetarian,
3204,3204,Ren He Guan (Zhaojiabang Road),1,Shanghai, China Mainland,$$,Shanghainese,
3205,3205,Sheng Yong Xing (Huangpu),1,Shanghai, China Mainland,$$$,Beijing Cuisine,
3206,3206,Bao Li Xuan,2,Shanghai, China Mainland,$$$$,Cantonese,
3207,3207,Ultraviolet by Paul Pairet,3,Shanghai, China Mainland,$$$$,Innovative,
3208,3208,Yong Yi Ting,1,Shanghai, China Mainland,$$$,Shanghainese,
3209,3209,YongFoo Élite,1,Shanghai, China Mainland,$$$$,Shanghainese,
3210,3210,Cheng Long Hang (Huangpu),1,Shanghai, China Mainland,$$$,Shanghainese,
3211,3211,Da Dong (Xuhui),1,Shanghai, China Mainland,$$$,Chinese Contemporary,
3212,3212,Xin Rong Ji (Nanyang Road),2,Shanghai, China Mainland,$$$$,Taizhou,
3213,3213,Canton Table,1,Shanghai, China Mainland,$$$,Cantonese,
3214,3214,Il Ristorante - Niko Romito,1,Shanghai, China Mainland,$$$$,Italian,
3215,3215,Jean Georges,1,Shanghai, China Mainland,$$$$,French,
3216,3216,Lei Garden (Xuhui),1,Shanghai, China Mainland,$$,Cantonese,
3217,3217,Le Comptoir de Pierre Gagnaire,1,Shanghai, China Mainland,$$$$,French,
3218,3218,Amazing Chinese Cuisine (Changning),1,Shanghai, China Mainland,$$$$,Chao Zhou,
3219,3219,Fu 1088,1,Shanghai, China Mainland,$$$,Shanghainese,
3220,3220,Lei Garden (Pudong),1,Shanghai, China Mainland,$$$,Cantonese,
3221,3221,Da Dong (Jingan),1,Shanghai, China Mainland,$$$,Chinese Contemporary,
3222,3222,Yong Fu (Huangpu),1,Shanghai, China Mainland,$$$,Ningbo,
3223,3223,Le Patio & La Famille (Huangpu),1,Shanghai, China Mainland,$$,Hang Zhou,
3224,3224,Xin Rong Ji (West Nanjing Road),1,Shanghai, China Mainland,$$$,Taizhou,
3225,3225,Selby's,1,Atherton, USA,$$$$,, American
3226,3226,Plumed Horse,1,Saratoga, USA,$$$$,, Contemporary
3227,3227,The Village Pub,1,Woodside, USA,$$$,, Contemporary
3228,3228,Pasta | Bar,1,Encino, USA,$$$$,, Contemporary
3229,3229,Shin Sushi,1,Encino, USA,$$$$,, Japanese
3230,3230,Adega,1,San Jose, USA,$$$$,, Portuguese
3231,3231,Kenzo,1,Napa, USA,$$$$,Japanese,
3232,3232,La Toque,1,Napa, USA,$$$$,Contemporary,
3233,3233,Auberge du Soleil,1,Rutherford, USA,$$$$,Californian,
3234,3234,The French Laundry,3,Yountville, USA,$$$$,, Contemporary
3235,3235,Sushi Shin,1,Redwood City, USA,$$$$,, Japanese
3236,3236,Chez TJ,1,Mountain View, USA,$$$$,, Contemporary
3237,3237,Barndiva,1,Healdsburg, USA,$$$,Californian,
3238,3238,SingleThread,3,Healdsburg, USA,$$$$,, Contemporary
3239,3239,Bell's,1,Los Alamos, USA,$$,, French
3240,3240,Harbor House,2,Elk, USA,$$$$,, Californian
3241,3241,Vespertine,2,Culver City, USA,$$$$,Contemporary,
3242,3242,Kali,1,Hollywood, USA,$$$$,, Californian
3243,3243,Providence,2,Hollywood, USA,$$$$,Seafood,
3244,3244,Six Test Kitchen,1,Paso Robles, USA,$$$$,Contemporary,
3245,3245,Madcap,1,San Anselmo, USA,$$$$,, Contemporary
